GeneID	Name	Exons	Size	A_0	A_1	AR_0	AR_1	B_0	B_1	BR_0	BR_1	C_0	C_1	CR_0	CR_1	D_0	D_1	DR_0	DR_1	E_0	E_1	ER_0	ER_1	F_0	F_1	FR_0	FR_1	G_0	G_1	H_0	H_1	I_0	I_1	J_0	J_1	K_0	K_1	KR_0	KR_1	L_0	L_1	M_0	M_1	N_0	N_1	O_0	O_1	P_0	P_1	Q_0	Q_1	S_0	S_1	T_0	T_1	U_0	U_1
PVP01_0316000	conserved Plasmodium protein%2C unknown function	2	346	65.61709899	27.26309153	29.64187871	55.44888019	39.73530074	0	27.12158764	0	7.914492273	7.495900126	32.34647029	59.11947864	34.10760212	31.00959225	52.19380889	39.80890343	87.13940496	0	45.10401081	0	15.06230174	19.38831071	0	0	51.20792271	0	0	0	0	0	24.39102969	64.32649572	30.39575644	0	0	0	27.68816795	103.7413445	0	0	43.61776416	0	10.62762725	0	13.91184205	0	0	0	0	0	8.652201222	0	15.27231998	0
PVP01_0316300	conserved Plasmodium protein%2C unknown function	7	698	32.52652758	33.78592289	8.396307846	5.497224225	13.13124552	2.190593011	32.65026166	37.61279623	13.80976852	11.14719818	45.87565697	68.82386124	26.51357427	30.74303415	39.03581605	41.93337571	14.39839261	0	0	0	30.33230356	26.4297674	4.671740136	16.19831357	45.69096599	10.10105547	30.50832331	0	24.72038101	0	16.92695528	19.13206377	42.11099693	90.81252214	2.85746971	31.7542371	9.658389904	8.570798761	0	0	0	0	13.17034036	0	45.31741262	51.80268152	0	0	7.385163197	0	4.2889135	0	7.570519648	0
PVP01_0316900	conserved Plasmodium protein%2C unknown function	1	2498	0	15.10493142	5.278783616	3.072107693	17.61205964	10.40575527	6.439942347	3.503300209	34.50972098	20.41917603	11.32529316	15.63294751	1.932656543	2.147581849	3.297624098	16.54189022	0	27.06173939	0	0	9.127525726	1.342745298	10.44315329	4.526190102	29.78997329	11.28989066	22.73264977	0	4.604970895	0	3.571473889	5.345948964	2.374951223	0	13.57355308	0	22.15841641	11.9744146	15.64514718	0	9.062297678	0	13.2483712	0	3.716242377	9.649925728	16.4425388	0	8.254353741	0	0	0	23.73928005	9.993017585
PVP01_0317300	40S ribosomal protein S5%2C putative	2	586	0	0	2.500265732	0	14.07687446	5.218545807	10.29456654	0	15.51456581	14.753023	4.774692287	5.817787147	0.915391742	6.86603173	3.784605866	4.40717169	0	0	0	0	1.11168012	0	22.2585298	9.647118494	16.12554381	0	0	0	0	0	1.234416812	11.39435197	3.221253264	0	1.701803633	0	5.449434649	20.41780729	66.69211205	0	0	0	9.41252311	0	0	0	0	0	8.796661964	0	0	0	6.011629936	0
PVP01_0317600	V-type ATPase V0 subunit e%2C putative	3	234	0	0	6.261349227	0	15.66770833	0	8.593470076	0	4.681050131	0	19.92855898	51.65489801	4.584782569	0	14.89351002	3.678921097	0	0	0	0	2.78395107	0	0	0	73.19377443	30.1304988	0	0	0	0	3.091317316	0	9.219313371	0	0	0	3.032638845	0	0	0	0	0	0	0	11.75457228	0	0	0	0	0	25.58685148	0	0	160.016397
PVP01_0318000	ubiquitin C-terminal hydrolase%2C putative	1	2687	0	0	0	0	0.682218785	0	2.245112018	0	0.244592273	0	0.694199152	3.344976648	0	2.495654754	1.061194712	0	0	0	0	0	0.848550773	1.248298382	0	0	5.055360984	0	0	0	0	0	0.179473577	0.828320339	0.401436421	0	0.74228279	0	0	0	0	0	0	0	0	0	2.047316646	0	0	0	0	0	0	0	0.437019618	0
PVP01_0318200	pre-mRNA-splicing factor CWC15%2C putative	2	847	0	0	3.459635701	0	0	1.805234854	7.122332932	20.66409427	0.646614953	2.041386418	3.670431169	11.70925669	0.949975609	0	2.618393196	2.032745069	7.910332971	0	0	0	2.69191963	3.960068186	0	13.34878734	9.064668884	0	16.76096786	0	0	0	2.277428578	0	2.865388719	74.83723784	0	0	3.351298653	0	0	0	4.454470602	0	4.341392005	0	4.059282635	0	4.21677141	0	0	0	3.534429307	0	0	29.47173309
PVP01_0318300	U3 small nucleolar RNA-associated protein 7%2C putative	1	1934	5.869575039	0	1.515155863	0	1.895679291	0	2.772660459	0	0.679647816	0	3.214948501	5.128097424	1.664176507	2.773867352	1.146731664	0	0	0	0	0	3.031541341	1.734321486	0	0	6.107528872	0	0	0	0	0	0.623378363	0	0.55773509	0	1.031289482	0	0.733854695	0	0	0	0	0	0	0	2.133327234	0	0	0	0	0	0	0	0.910758827	0
PVP01_0318600	conserved Plasmodium protein%2C unknown function	9	919	0	0	11.16005444	0	2.992037879	0	24.06919693	0	3.218158294	1.881451899	9.810315649	45.19100979	3.502195173	0	5.171255333	10.30418161	3.6452949	0	0	0	7.797486457	3.649812571	7.096571523	0	76.47569857	23.01589789	0	0	0	0	3.148501641	12.10934033	0.880298964	34.48701874	4.340617754	0	13.5132275	0	0	0	8.210961044	0	2.000630592	0	0.374125396	0	0	0	0	0	6.515041616	0	3.194427949	0
PVP01_0318700	tRNAHis guanylyltransferase%2C putative	1	974	0	0	7.521333261	15.75795692	10.35130422	20.40805029	6.193650917	0	17.54384538	15.08928287	7.34123918	7.318661114	3.579801996	20.6544897	4.879243995	14.14156118	0	0	0	0	11.37018209	32.71528609	0	0	16.9781778	0	0	0	11.8102847	0	5.941423015	0	3.87608709	0	12.286533	0	13.47874082	24.56844984	0	0	23.24190924	0	11.32595183	0	2.470994532	24.74898816	18.3347299	34.7051585	0	0	0	0	15.07022221	0
PVP01_0318800	conserved Plasmodium protein%2C unknown function	1	1217	0	0	2.407815479	0	1.506262838	0	1.101545877	0	0	0	6.130856599	8.149334772	0.220386015	0	1.822332816	1.414737119	11.0107675	0	0	0	2.408792503	8.268309991	0	0	6.794061287	0	0	0	0	0	0.990644004	0	0	0	0	0	1.457759839	0	0	0	0	0	0	0	1.695092387	0	0	0	0	0	0	0	0.48244524	0
PVP01_0319100	conserved Plasmodium protein%2C unknown function	1	4370	0	3.237882038	3.352759083	4.390231703	0.838957379	0	3.987999385	0	0.977557517	1.384826095	2.205366389	6.028374824	0.736502829	1.22761086	1.595002904	3.939897193	5.366174392	0	0	18.84883642	2.012471723	0	0	0	13.64997763	0	0	10.92048004	2.63231517	0	1.048359786	2.546563789	1.172456157	7.252533232	0.912820988	0	2.111049741	0	0	43.6922522	0	0	1.68291031	0	2.517684131	0	0.817301003	0	0	0	2.740193705	35.31833744	0.268712063	0
PVP01_0319200	dynactin subunit 5%2C putative	1	767	0	0	5.730726411	0	93.20958682	91.70216479	28.83910297	22.81941049	37.84510021	32.68746713	27.15688376	10.10200091	37.06680145	117.1552098	28.50190977	29.1819504	13.10310044	0	0	0	11.46610356	6.559669661	0	7.370549462	85.47116382	55.1541334	27.7637675	41.47978945	0	0	27.97904147	43.52731588	32.34572657	41.32147357	29.90470582	43.34639666	11.56514814	46.79857263	25.47690852	497.8752076	34.43358044	58.36076158	23.97104973	0	23.75818211	188.5698655	13.96977334	88.14295797	73.92866105	0	54.64310654	0	28.32337251	0
PVP01_0319600	RNA-binding protein%2C putative	4	4022	0	1.172678974	0.728570721	1.908037051	0.227886857	1.520670235	2.333184814	0	0.462984023	0	2.241591268	8.014086612	0.400114043	1.667286008	1.575462838	3.638674322	1.665850827	0	0	0	2.267584213	0	0	1.405572212	27.45943159	7.01197088	7.059442954	0	0	0	0.479607659	2.213522379	0.402284808	0	0.495901009	0	1.587950624	0	0	0	1.876149478	0	0	0	0.683881132	0	0.888017251	0	0	0	0	0	1.313829616	0
PVP01_0319800	conserved Plasmodium protein%2C unknown function	2	3337	0	0	1.756254983	2.299707827	1.922663039	0.916412299	3.21385995	0	1.477118906	0.259073164	2.329079413	8.637528645	1.285992354	1.607629445	0.949432355	2.579764869	0	0	0	0	2.440232808	2.010295327	0	0	28.67152616	0	0	0	0	0	0.144514684	1.333950705	1.131348165	0	1.195393382	0	0.850629296	3.585506464	0	0	0	0	2.203871159	0	2.369759815	7.223708261	1.070304281	0	0	0	0	0	1.055683291	0
PVP01_0319900	type 2A phosphatase-associated protein 42%2C putative	1	1241	18.29453364	0	1.180625076	3.091911772	4.431398568	0	5.401214068	0	2.647942943	1.393275017	4.75972996	23.47571513	2.809610914	2.161426051	2.042388891	5.549508697	0	0	0	0	1.837273107	2.70280238	0	4.555367798	57.58449885	0	11.43959692	0	13.90396933	0	3.108754239	10.76082233	1.955668207	0	0.803591401	0	0.857740721	0	0	0	9.120717002	0	2.963061264	0	6.372190573	0	2.87800595	0	16.61512945	0	4.824595685	0	0.473115115	10.05743672
PVP01_0320300	protein kinase%2C putative	6	6288	1.805305045	0	0	0	0.291527016	0.243166972	2.451762932	0	1.097456123	0.274976828	1.73043785	9.562070814	0.085308454	0.213289578	0.957329192	2.327409053	0	2.687667978	0	0	0.569806779	0	0.51858693	0	20.6634175	0	2.257719431	0	0	0	0.345118441	0.353959407	0.428856419	0	1.744565238	0	0.846418762	0.95140228	0	0	0.600021724	0	1.169579844	0	0.109357901	0	1.420008502	0	0	0	0.476091225	0	2.521098623	0
PVP01_0320400	conserved Plasmodium protein%2C unknown function	5	9799	0	0.962652278	0.598083771	0	0.841825537	1.716437712	3.899027243	0	0.368885285	0.441130293	1.935301227	7.116451914	0.410567069	0.547470095	1.875281503	2.723430313	0	0	0	0	0.664807175	0.855744911	0.998328793	1.153834358	19.70870086	1.439031885	1.448774342	0	0	0	0.516744338	0.681405272	0.330235636	0	0.814170367	0	0.832822853	0	0	0	2.695229738	0	0	0	0.385961183	0	0.364486722	0	0.52605816	0	0.6110137	0	3.415322365	0
PVP01_0320500	kelch domain-containing protein%2C putative	3	1230	0	0	0	0	2.235514481	0	2.179807044	0	0.80148712	0.7028676	13.64863259	5.291477357	3.706964443	2.180755877	5.924380704	2.099676919	5.447196769	0	0	33.4835021	6.090741731	0	0	4.59610686	22.56756746	0	11.54190226	0	0	0	2.156382323	3.619019109	2.63087723	0	0	0	0	0	0	0	0	0	0	0	2.236235702	0	0	0	0	0	0	0	1.909384901	0
PVP01_0320700	exonuclease I%2C putative	1	3743	0	0	0	0	0.489746694	0	3.939726062	0	0.117057519	0	2.657851093	7.369413715	0	0	0.846448241	1.60995799	0	0	0	0	0	0	0	0	21.93244131	0	0	0	0	0	0.1288393	0	0.360225643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0321000	conserved Plasmodium protein%2C unknown function	2	2362	0	0	0	0	0	0	1.702685857	0	0.185498007	0	1.579435326	4.854948077	0.227103963	0	0.268268905	1.457862044	0	0	0	0	0.551604192	1.420058321	5.522226274	0	5.750954684	0	0	0	4.870117398	0	0.61250487	0	1.027512381	0	0	0	0.600878484	0	0	0	3.194696528	9.475593593	0	0	1.746763281	0	0	0	0	206.1474442	0	0	0.497151445	0
PVP01_0401000	Plasmodium exported protein%2C unknown function	2	868	0	0	0	0	0	0	4.633345617	0	0	0	0.716326083	5.355922604	0	0	0.73001285	0	0	0	0	0	0	0	0	0	0.680412491	0	0	0	0	0	0.555582375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401100	Plasmodium exported protein%2C unknown function	2	802	0	0	0	0	0	0	0	0	0	0	0	2.705119347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401200	Plasmodium exported protein%2C unknown function	2	862	0	0	0	0	0	0	0	0	0	0	0	1.797734269	0	0	1.102641218	1.997372475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401300	Plasmodium exported protein%2C unknown function	2	853	0	0	0	0	0	0	0	0	0	0	1.457845346	7.630149061	0	0	2.971400485	4.03689349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401400	Plasmodium exported protein%2C unknown function	2	868	0	0	0	0	0	0	0.772224269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401500	Plasmodium exported protein%2C unknown function	2	712	0	0	0	0	0	0	0	0	0	0	0	1.741176337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0401600	Plasmodium exported protein%2C unknown function	2	763	0	0	0	0	0	0	8.784936644	0	0	0	0	8.123968232	1.05456008	0	0.830473334	5.641333792	0	0	0	0	0.426896822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450617614	0	0	0	0	0	0	0	0	0
PVP01_0401800	PIR protein	3	897	0	0	0	0	0	0	0.747258267	0	0	0	0	0.691035425	0	0	0.706411542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268810201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0402600	Plasmodium exported protein%2C unknown function	2	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0402700	Plasmodium exported protein%2C unknown function%2C pseudogene	2	772	0	0	0	0	0	0	0	0	0	0	0	0	1.042265986	0	0.410395825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.143761975	0	0	0	0	0	0	0	0	0	0	0	0	0	9.252863689	0	0	0	0	0	0	0
PVP01_0402900	Plasmodium exported protein%2C unknown function	2	790	0	0	0	0	0	0	2.545407592	0	0	0	2.361155848	0	0	0	0.802090068	2.179411485	0	0	0	0	0.412306677	0	0	0	0	0	0	0	0	0	0	0	0	0	2.524701086	0	0.898275304	0	0	0	0	0	0	0	1.305650275	0	0	0	0	0	0	0	0	0
PVP01_0403000	Plasmodium exported protein%2C unknown function	2	844	0	0	0	0	0	0	0	0	0	0	0.368347773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639016389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0403100	Plasmodium exported protein%2C unknown function	2	757	0	0	0	0	0	0	0	0	0	0	0	0.40941795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.8009978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0403200	PIR protein	3	1221	0	0	0	0	3.753320791	0	0.548968604	0	0.269131629	0	1.273077478	2.030659381	1.537648208	0	0.778441221	2.82020487	0	0	25.56263348	0	0.26676681	0	0	0	0	0	0	0	18.84228877	0	0	0	0	0	1.633508483	0	0.290596843	0	0	0	0	0	0	0	0	0	2.925147735	0	0	0	2.451811321	0	0	0
PVP01_0403300	PIR protein	5	2482	0	0	0	0	0	0	4.591031958	0	0.088264765	0	1.252560516	2.122804028	0	0	1.659440974	2.081065762	0	0	0	0	0.262467587	0	0	0	0.475904949	0	0	0	0	0	0	0	0	0	0.803591401	0	2.001395016	0	0	0	0	0	0	0	0	0	1.439002975	0	0	0	0	0	0	0
PVP01_0403900	PIR protein	4	1583	0	0	0	2.423918199	2.316009948	3.863635936	6.351459247	5.528265271	1.799084586	1.092264242	5.891702844	6.852513317	3.55805773	2.541689573	0.2001425	5.438203011	4.232502859	0	0	0	3.909490353	2.118874133	0	0	3.35779051	0	0	0	0	0	0.761600602	0	1.19245383	0	1.889937326	0	2.017289137	0	0	0	0	0	1.16145263	0	0	0	0	0	0	0	1.891131789	0	0	0
PVP01_0404300	Plasmodium exported protein%2C unknown function	2	1942	0	0	0.754457116	0	0	0	10.69979951	0	0.169212008	0	3.68196033	13.56539546	0	0	3.752311156	3.103024077	3.450078283	0	0	0	0	0	0	0	13.38121207	0	0	16.3825945	0	0	1.862431133	0	0.27771876	0	1.027041121	0	0	0	0	0	0	0	0	0	0.354089845	0	0	0	0	0	0	0	0.604671326	0
PVP01_0404400	Plasmodium exported protein%2C unknown function	2	1279	0	7.375316396	3.436643595	0	1.433246188	1.195491729	1.048148031	0	0.513854135	1.351879825	3.159899735	3.877146371	3.145540817	0	1.486281048	0	5.23850823	0	0	0	0.764008464	0	5.099100258	0	12.46766781	0	0	0	8.993915008	0	6.221306311	0	3.795127826	0	0.779716129	0	4.993539803	0	0	0	0	0	2.875026605	0	2.68820359	0	0	0	0	0	0	0	1.836234111	19.51724623
PVP01_0404500	hypothetical protein	2	1519	0	0	11.57463373	27.78649611	3.620385532	0	8.384149211	0	1.946996361	1.138284592	2.660639737	8.161405873	1.589129706	0	2.711476299	1.700199217	0	0	20.54771262	0	2.358752486	3.312222929	0	0	22.16200684	0	0	0	0	0	15.23883085	2.930476303	0	0	11.16087412	0	4.204567089	0	0	0	0	0	4.841552374	0	0	0	0	0	0	0	0	0	10.43625289	0
PVP01_0404600	Plasmodium exported protein%2C unknown function	2	1168	0	0	0	0	0	0	0.573878995	0	0.093781313	1.480354705	3.194029316	8.49121611	0.459263322	0	1.898783422	3.685220619	0	0	0	0	0.557743622	0	0	0	9.101682153	0	0	0	0	0	0	0	0.461754993	0	0	0	0.607566344	0	0	0	0	0	0	0	0.588734999	0	3.057881322	0	0	0	0	0	0	0
PVP01_0404700	Plasmodium exported protein%2C unknown function	2	1138	0	4.144564882	203.422323	101.1527902	8.054138287	1.343615045	79.51602803	0	16.07434772	5.317829556	31.68956092	57.46493926	16.4979654	3.535584002	20.88042026	9.834163424	41.2129738	59.40265816	95.99465217	325.7138561	9.445373533	7.368580301	48.71253819	0	84.07458945	6.19555072	12.47499102	0	60.64965182	0	147.6823877	5.867390383	8.293736436	13.92511873	102.5299303	68.16836663	67.3469674	31.54174447	17.17116769	0	99.46230053	19.66726895	8.078117373	0	8.761701174	0	26.67719311	29.70371211	4.529739817	0	47.35141407	0	36.63149899	43.87092782
PVP01_0404800	Plasmodium exported protein%2C unknown function	2	1015	0	0	0	0	1.806031403	3.012874722	7.264233818	0	1.07917806	0	3.981784986	10.38187113	0.528492178	2.642689388	4.05786453	6.785162851	0	0	0	0	3.209086455	0	0	0	8.146179888	0	0	0	0	0	4.276068485	0	0	0	3.930076567	0	4.194901417	0	0	0	0	0	7.245633553	0	0	0	0	0	0	0	0	0	2.892294863	0
PVP01_0404900	Plasmodium exported protein%2C unknown function	2	1183	0	0	0	0	0	0	1.133204845	0	0.370368802	0	1.051176737	3.929789366	0.680160052	0	1.339076825	0.727698679	0	0	0	0	0.27533582	0	0	0	6.490088373	0	0	0	0	0	1.426761838	0	0	0	0	0	0.599862629	0	0	0	0	0	0	0	0.290635029	0	0	0	0	0	0	0	0	0
PVP01_0405000	liver stage antigen 3%2C putative	2	8194	0	0	0.536425086	0	0.335572713	0.373208182	0.736223577	0	0.240622201	0.10550734	0.872634484	4.501049204	0.425521985	0.982058724	0.734645589	1.680971514	0	0	0	0	0.07950263	0.614018383	0	0	5.117459236	0	0	0	0	0	0.294267453	0	0.789841102	0	0.243411503	0	0.086604526	0	0	0	0	0	0.448762391	0	0.839202439	0	0.435880569	0	0	0	0	0	0.143308728	0
PVP01_0405100	Plasmodium exported protein%2C unknown function	2	745	0	0	0	0	0	0	4.498595073	0	0.588115829	0	5.842144001	4.160126014	0.720026256	0	0.850538461	3.466580685	0	0	0	0	0.874422215	0	0	0	8.720239545	0	0	0	0	0	0	0	1.085898991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0405600	ribosome associated membrane protein RAMP4%2C putative	3	306	0	92.48068305	0	0	29.9529718	29.98105729	46.00033982	28.59883635	33.29052711	50.85453811	152.3948628	21.26966388	92.03276775	26.29735029	116.9976803	75.9589003	65.68678457	110.457884	0	0	138.3787444	87.69092165	10.65645299	147.7963775	88.78271218	23.04096967	23.19696042	0	0	0	40.18712511	94.55574437	102.2259159	310.7212767	6.518019143	0	18.55261411	39.1007682	0	0	12.32985817	0	54.07586806	0	130.3374632	118.1642866	35.01573906	0	0	0	107.6152871	0	21.10619094	40.78849335
PVP01_0405800	40S ribosomal protein S30%2C putative	2	175	0	0	33.48927358	0	10.47498214	0	30.64185901	100.0142163	9.388849119	0	7.105954744	10.62615045	4.597881948	15.32759845	9.052159336	14.7577292	0	0	0	0	13.02889101	0	18.63356923	0	13.49938382	0	0	0	0	0	6.889221448	0	7.704711889	0	5.698611022	0	26.35796391	68.37048612	0	0	0	0	21.0123373	0	1.964692795	0	0	0	0	0	0	0	20.13037224	0
PVP01_0405900	conserved Plasmodium protein%2C unknown function	1	1436	15.81024809	13.13792433	2.040606851	0	10.85065176	6.388721121	3.267433608	6.094181005	4.195342283	4.214268826	11.25769293	15.97129158	8.591678199	9.339588194	10.59026998	9.591838849	0	23.5376828	0	0	7.031609005	2.33577838	4.541608099	7.873553534	24.67679841	0	0	22.15529144	0	0	11.75389453	7.749640501	7.511557552	0	1.388937227	0	3.706323937	16.6641157	0	0	0	31.17179954	0	0	7.661754634	0	3.730785568	0	7.179448344	0	0	0	1.635475925	0
PVP01_0406400	conserved Plasmodium protein%2C unknown function	1	6128	0	0	0	0	0	0	1.203197997	0	0.089373836	0	1.065371397	3.236860449	0.262607487	0	0.413610414	0.842885969	1.093350526	0	0	0	0.425224902	0	0	0	6.168125764	0	2.316667719	0	0	0	0.039347707	0	0	0	0	0	0.521111081	0	0	0	0	0	0	0	0.168319797	0	0	0	0	0	0	0	0	0
PVP01_0406500	small nuclear ribonucleoprotein Sm D2%2C putative	2	304	0	0	0	0	0	5.029716847	4.409807013	0	3.603176745	0	22.49829421	15.29256849	5.293614085	13.23517959	7.295325781	16.99080665	0	0	0	0	12.85745823	0	0	37.19218051	21.37032389	0	0	0	0	0	7.138502487	7.321370895	11.53172339	0	0	0	0	0	0	0	0	0	24.19183571	0	6.78594551	0	23.49740384	0	0	0	0	126.9252752	1.931367951	0
PVP01_0406900	conserved Plasmodium protein%2C unknown function	4	1136	0	8.303723302	0	0	10.48881354	0	13.57102581	15.40711958	6.074651499	7.610274188	28.73501726	14.18690861	13.69380921	7.083617243	24.82172212	21.21856605	0	0	0	0	12.90273097	7.381553154	0	14.92925556	27.55431005	0	12.49695403	28.00616066	0	0	5.09414262	3.918480197	17.56620052	0	6.145069104	0	3.123404444	0	34.40279724	0	0	0	29.13242188	0	18.15957249	0	9.432056472	0	4.537714711	214.3134961	5.270531026	0	13.95481351	0
PVP01_0407000	replication factor C subunit 2%2C putative	1	992	0	0	2.953942982	0	0	0	0.675696236	0	2.760498313	0	0.313392661	1.249715274	0.540745525	2.703961421	0.958141865	0	6.754084704	0	0	0	2.626792542	3.381227574	0	0	3.572165576	0	0	0	0	0	0.243067289	0	0.543679266	0	0	22.34320312	1.430720746	0	0	0	0	0	0	0	0.693187982	0	3.600408653	0	0	0	0	0	3.551224942	0
PVP01_0407200	40S ribosomal protein S26%2C putative	1	323	0	43.80663934	0	0	0	18.9354046	18.6768297	0	10.17367552	16.05932782	5.774963221	38.38134836	9.964450042	8.304426406	8.827957247	7.995673715	10.37159756	0	0	0	0	0	20.19117409	35.00440519	56.68278421	0	0	98.4984474	0	0	3.73255032	0	3.339503605	0	0	68.62061144	8.788080369	37.04283303	0	0	23.36183653	0	22.76878655	0	6.386772245	0	0	0	15.95926907	0	0	0	3.635516143	0
PVP01_0407500	calcium-dependent protein kinase 1%2C putative	5	1576	0	0	0	0	0	0	3.827802026	0	0.486520312	0	1.183574315	5.11304828	0	1.701985869	1.809283116	3.27741448	0	0	0	0	0.206676571	0	0	0	13.86556317	0	0	0	0	0	0	0	0.17110718	0	1.265554478	0	0.225138798	0	0	0	0	0	0	0	0.218160685	0	0	0	0	0	3.799062973	0	0	0
PVP01_0407600	conserved Plasmodium protein%2C unknown function	2	436	0	0	0	0	2.102203984	0	18.44836695	0	6.783228148	3.965720862	13.54776349	8.530166643	3.690960279	3.076066203	5.086649168	3.948933655	0	0	0	0	2.241208315	7.693068241	0	0	17.60957464	0	32.56087105	0	0	0	2.765169159	0	1.855492542	0	9.149146136	0	3.255217843	13.72114114	0	0	0	0	0	0	1.577161648	0	0	0	0	0	0	0	13.46641874	0
PVP01_0407900	ATP synthase F1%2C alpha subunit%2C putative	1	1694	0	2.784247246	1.72981785	0	17.85508319	1.805234854	32.44618336	36.16216497	4.590966167	8.675892274	39.27361351	16.28318509	18.99951218	12.66743674	29.73746559	17.78651935	3.955166485	0	0	0	9.806278651	23.76040911	3.849910998	20.02318101	20.56982554	16.64825672	0	0	0	0	12.95287504	10.51096459	16.87395579	0	1.177398972	0	2.932386321	0	0	0	0	26.42426454	10.85348001	0	19.48455665	0	0	0	12.17200451	0	12.37050257	0	2.772778546	0
PVP01_0408100	conserved Plasmodium protein%2C unknown function	1	1520	0	0	0.963918236	0	1.206001233	2.011886739	1.763922805	0	0.432381209	1.137535721	0.409059895	3.262414611	0	0	0.416875759	1.132720443	0	0	0	0	0	0	0	0	5.82827015	0	0	0	0	0	0.317266777	0	0.887055645	0	0	0	0.933733539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.158820771	0
PVP01_0408300	autophagy-related protein 11%2C putative	5	4621	0	0	0	0	0.396693762	0	1.740637955	0	0.308153095	0.935432967	0.33638338	4.761953376	0.116083004	0	0.685621244	0.558883923	0	0	0	0	0.4934118	0	0	0	12.01389655	0	0	0	0	0	0	0	0	0	0.215809766	0	0.460703845	0	0	0	0	0	0	0	0.074404077	0	0	0	0	105.3711887	0	0	0	0
PVP01_0408400	MtN3-like protein	1	1919	0	19.66238597	6.107996745	7.998045876	5.253866758	11.15501558	7.335124536	9.120629415	12.95716628	16.66884027	9.720235124	11.78991419	3.354369321	6.988873708	5.283177934	12.1122582	12.22000109	0	0	0	6.95915231	7.865450698	3.39851445	0	15.08040857	0	7.3978842	0	5.994381081	0	2.764304593	11.59821132	9.696132992	16.51566974	9.873830979	11.55000391	8.320397874	18.70479688	20.36559545	0	0	0	13.41329505	0	5.375006345	0	14.88944402	17.61481208	21.48970885	0	3.120022535	40.21394857	4.89534847	0
PVP01_0408500	conserved Plasmodium protein%2C unknown function	2	4495	0	0	0	0.853629034	0	0	2.385906708	0	1.242795378	1.730977604	0.622462665	3.447490412	0.596684717	2.386945254	0.775323992	0	2.981113249	3.75974555	0	0	0	0	1.450889706	0	4.335869941	0	0	0	0	0	0	0.990298889	0.11998439	0	0	0	0.631490536	2.661809804	0	0	0	0	0	0	0.152979417	0	0.794572944	0	1.146795086	0	1.331996273	0	0.522479072	0
PVP01_0408600	vacuolar protein sorting-associated protein 45%2C putative	1	2147	0	0	0	0	0	0	4.370782172	0	0.102036864	0.805335024	1.158399702	7.362086069	0.249846093	2.498676972	0.885399842	1.603851955	0	0	0	0	0	0	0	0	7.152095524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0408700	conserved Plasmodium protein%2C unknown function	1	3374	0	0	0	0	0.543308202	0	2.185298555	0	0.811622503	1.02492845	1.566405999	3.766184028	0.317972472	3.974999599	0.751216542	4.847801777	0	0	0	0	3.378861776	3.479437503	0	0	5.251316318	4.179334155	0	0	0	0	0.571719622	1.319322319	0.639395177	0	0	0	0.736138475	0	0	0	0	0	0	0	0.203806307	0	0	0	0	0	0	0	1.044106444	0
