GeneID	Name	Exons	Size	A_0	A_1	AR_0	AR_1	B_0	B_1	BR_0	BR_1	C_0	C_1	CR_0	CR_1	D_0	D_1	DR_0	DR_1	E_0	E_1	ER_0	ER_1	F_0	F_1	FR_0	FR_1	G_0	G_1	H_0	H_1	I_0	I_1	J_0	J_1	K_0	K_1	KR_0	KR_1	L_0	L_1	M_0	M_1	N_0	N_1	O_0	O_1	P_0	P_1	Q_0	Q_1	S_0	S_1	T_0	T_1	U_0	U_1
PVP01_0006370	PIR protein	3	1044	0	0	80	2	5	3	8	0	125	8	14	8	18	4	178	50	3	0	0	0	1	0	21	1	3	0	0	0	4	0	15	1	109	0	2	6	146	1	0	0	0	0	1	0	2	0	7	0	0	0	4	0	11	0
PVP01_0006380	PIR protein	3	1026	0	3	44	9	3	0	14	0	0	0	72	7	54	2	10	5	10	2	0	0	1	0	7	1	10	8	0	0	0	0	5	2	51	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
PVP01_0006390	PIR protein	3	879	0	0	1	3	4	2	10	0	0	0	76	2	16	2	36	23	0	0	0	0	0	0	3	0	6	0	0	0	0	0	32	0	31	0	11	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	4	0	2	0
PVP01_0006400	PIR protein%2C pseudogene	2	811	0	0	3	0	0	0	6	0	0	0	15	5	3	1	2	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	7	0	11	0	0	0	37	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0
PVP01_0006410	PIR protein	3	1410	2	0	3	0	3	1	9	0	37	5	75	2	132	17	1	0	26	0	0	0	4	0	3	1	7	0	10	0	0	0	61	1	10	0	5	0	19	0	0	0	2	0	0	0	4	0	0	0	6	0	0	0	6	0
PVP01_0006420	PIR protein	3	1068	0	0	1	6	4	0	0	0	0	0	517	119	10	1	6	4	11	0	0	0	2	0	0	0	20	0	0	0	0	0	47	1	20	0	26	5	8	2	0	0	3	0	3	0	8	0	2	0	0	0	6	2	46	0
PVP01_0006430	PIR protein	3	782	0	0	1	1	0	0	13	0	8	0	0	0	2	0	1	1	0	0	0	0	2	0	0	0	15	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	30	0
PVP01_0006440	PIR protein	3	928	2	0	0	0	0	0	35	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	2	1	0	0	0	0	18	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
PVP01_0006460	PIR protein	3	837	0	2	0	0	1	2	0	0	207	14	0	0	14	1	23	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	16	4	107	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
PVP01_0006470	PIR protein	3	846	0	0	0	0	0	0	0	0	44	5	0	0	5	0	2	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	9	0	8	0	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0006480	PIR protein	3	945	0	0	4	3	2	2	6	0	6	0	8	30	11	0	2	0	3	0	0	0	1	1	0	0	39	0	0	0	3	0	58	3	10	0	5	0	2	0	0	0	4	0	0	0	11	4	0	0	0	0	4	0	0	0
PVP01_0010850	PIR protein	1	694	0	6	256	125	64	70	599	16	2697	275	359	817	431	35	474	236	18	1	10	10	316	48	84	13	471	22	39	15	11	0	1705	102	723	13	470	23	677	16	12	0	95	12	72	0	334	5	15	0	13	0	74	2	264	9
PVP01_0010870	helicase%2C putative	2	1006	0	16	7	0	60	17	117	8	135	33	337	68	197	80	204	71	7	9	0	3	253	48	2	8	55	6	10	0	0	0	137	36	207	20	16	0	30	2	0	0	0	3	18	0	214	18	5	0	4	0	18	2	17	0
PVP01_0010900	PIR protein	1	923	0	0	13	8	2	5	46	0	217	23	33	107	33	0	48	10	5	0	4	0	8	2	7	0	390	1	0	5	1	0	1895	5	7	0	268	0	224	0	0	0	25	0	12	0	3	0	1	4	0	0	17	1	235	0
PVP01_0006510	PIR protein	5	1054	3	4	3	0	21	32	197	13	79	5	19	16	119	5	51	13	2	1	0	0	125	22	18	3	10	6	5	5	0	0	144	26	256	0	52	4	56	7	2	0	14	1	2	0	1	0	80	14	4	0	25	0	190	9
PVP01_0006520	Plasmodium exported protein%2C unknown function	2	787	0	0	18	11	4	0	165	0	33	2	18	48	112	9	62	7	4	0	0	0	5	2	3	0	2	0	0	1	0	0	20	2	0	0	2	1	0	0	0	0	10	2	3	0	0	0	0	0	0	0	26	0	0	0
PVP01_0006530	Plasmodium exported protein%2C unknown function	1	683	0	0	22	51	3	1	189	0	4	1	38	668	92	5	57	3	7	0	0	0	12	4	29	0	43	0	4	0	11	0	92	3	20	0	4	6	197	0	0	0	3	0	13	0	6	0	0	0	0	0	30	0	4	0
PVP01_0006540	Plasmodium exported protein%2C unknown function	1	578	0	2	35	2	0	0	21	2	95	3	51	60	75	3	75	9	1	0	0	0	0	1	0	0	4	0	1	0	4	0	12	0	18	0	5	0	63	0	0	0	9	1	2	0	4	0	4	0	0	0	3	0	0	0
PVP01_0006550	Plasmodium exported protein%2C unknown function	2	742	0	0	0	11	2	0	29	0	189	4	0	186	71	1	144	12	0	0	0	0	1	2	14	0	22	0	2	0	12	0	8	0	20	0	0	0	9	0	0	0	2	0	7	0	1	0	3	0	0	0	5	0	16	0
PVP01_0006560	Plasmodium exported protein%2C unknown function	2	811	0	0	0	9	0	0	0	0	45	2	0	0	14	0	18	4	0	0	0	0	0	0	6	2	0	0	0	0	0	0	14	0	26	0	11	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	28	0
PVP01_0006620	Plasmodium exported protein%2C unknown function	1	614	0	0	49	2	1	2	7	0	4	0	3	67	36	2	0	0	3	0	0	0	3	0	3	0	7	1	0	0	6	0	28	2	8	0	11	2	34	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	23	0
PVP01_0006630	Plasmodium exported protein%2C unknown function	2	793	0	0	9	1	0	0	32	0	36	1	10	24	29	1	0	0	1	0	7	0	0	0	2	0	3	0	0	0	0	0	4	0	3	0	2	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0
PVP01_0010920	PIR protein	2	664	0	1	29	20	0	0	110	0	26	0	31	32	22	6	25	14	0	0	1	0	13	0	0	0	26	1	0	0	0	0	99	3	7	0	23	1	39	3	0	0	9	0	3	0	15	0	4	0	0	0	1	0	16	3
PVP01_0010950	PIR protein	2	669	0	0	0	0	0	0	0	0	29	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PVP01_0006760	PIR protein	3	927	0	0	0	1	10	15	0	0	62	14	16	0	4	10	8	2	0	0	0	0	9	2	0	0	2	0	0	0	2	0	14	0	2	0	5	2	0	0	0	0	1	0	14	0	1	0	4	0	2	0	1	0	9	0
PVP01_0006770	PIR protein	3	1569	0	0	2	1	37	38	5	0	96	16	48	1	16	33	25	30	0	0	0	0	22	6	0	0	14	0	0	0	0	0	23	5	24	0	8	2	0	0	0	0	2	0	32	0	1	0	8	0	0	0	4	0	15	0
PVP01_0006780	Plasmodium exported protein%2C unknown function	2	790	0	0	44	22	4	0	12	0	114	2	24	7	26	2	32	11	0	0	0	0	6	0	0	0	19	5	0	0	12	0	16	3	15	0	5	0	0	0	0	0	0	0	8	0	4	0	7	0	1	0	0	0	0	0
PVP01_0006790	Plasmodium exported protein%2C unknown function	2	649	0	0	24	15	0	0	48	0	28	0	31	0	25	1	12	2	0	0	0	0	4	0	0	0	19	0	0	0	0	0	64	0	4	0	4	4	0	0	0	0	0	0	1	0	8	0	0	0	0	0	4	0	1	0
PVP01_0006800	Plasmodium exported protein%2C unknown function	1	1130	0	0	5	1	0	0	16	0	45	2	11	24	2	0	39	5	2	0	0	0	5	0	0	0	6	1	1	0	0	0	4	1	3	0	1	0	9	0	0	0	7	0	1	0	3	0	0	0	0	0	2	1	1	0
PVP01_0010970	conserved Plasmodium protein%2C unknown function	1	1072	0	0	0	0	22	25	90	5	72	16	178	30	57	18	44	44	5	0	0	0	136	14	0	7	76	4	21	0	0	1	21	7	90	0	7	0	24	4	0	0	0	0	12	0	62	10	23	3	13	0	7	0	24	0
PVP01_0010990	Plasmodium exported protein%2C unknown function	1	1069	74	364	1669	551	1328	678	4540	217	13452	1296	6339	13011	6067	978	6631	1946	682	85	125	74	4255	787	770	307	1942	203	207	71	491	21	5417	833	7066	81	814	264	9436	307	40	7	375	73	913	7	6411	86	939	72	340	4	612	22	4830	164
PVP01_0011000	PIR protein	1	146	0	0	9	0	2	0	0	0	9	0	29	8	19	4	63	18	2	2	0	0	0	0	1	0	2	1	0	0	1	0	28	6	17	0	2	0	91	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	4	0
PVP01_0011010	PIR protein	2	763	1	2	13	6	2	2	3	0	0	0	9	7	20	0	12	7	0	0	0	0	13	4	0	0	2	0	0	0	0	0	0	4	37	0	1	0	12	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
PVP01_0006810	PIR protein	3	1383	0	7	51	16	6	1	47	0	91	2	422	156	52	6	44	11	0	0	2	0	38	9	17	1	23	1	0	0	0	0	26	3	68	1	11	0	2	0	0	0	3	0	24	0	1	0	0	2	0	0	6	0	48	0
PVP01_0006820	PIR protein	2	967	0	0	1	0	0	1	8	0	8	0	16	63	3	1	1	1	4	0	0	0	17	2	0	0	29	6	0	0	0	0	5	0	34	0	0	0	5	0	0	0	3	0	0	0	2	0	11	0	0	0	0	0	16	0
PVP01_0006830	PIR protein	2	1012	0	0	0	0	0	0	5	0	2	0	4	78	2	0	6	4	28	3	2	0	3	0	0	0	4	0	0	0	1	0	0	0	241	0	0	0	4	0	0	0	0	0	0	0	14	2	4	2	0	0	2	0	11	0
PVP01_0006840	PIR protein	3	1032	0	0	0	0	5	3	5	0	0	0	121	23	51	3	41	4	1	0	0	8	1	1	0	0	8	0	0	0	0	0	27	0	60	0	2	0	84	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	3	0
PVP01_0006850	PIR protein	3	1029	0	0	0	0	5	2	8	1	0	0	13	26	42	3	4	2	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	0	9	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
PVP01_0006860	PIR protein	3	1293	0	0	9	1	2	7	92	0	59	3	67	503	29	2	6	0	5	1	8	0	42	7	11	0	35	0	6	2	2	0	28	3	56	0	7	0	343	4	0	0	2	0	8	0	10	0	2	1	0	0	5	0	1	0
PVP01_0006870	PIR protein	3	1080	0	0	9	2	4	1	25	2	0	0	126	40	34	0	7	5	0	0	5	0	36	4	0	0	8	0	2	0	0	0	192	11	9	0	17	0	1	0	0	0	11	0	16	0	5	0	3	0	0	0	1	0	0	0
PVP01_0006880	PIR protein	3	1077	0	0	1	0	3	2	3	0	4	1	25	5	8	0	3	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	49	1	10	0	3	0	1	0	0	0	6	0	2	0	3	0	0	0	0	0	2	0	1	0
PVP01_0006890	PIR protein	3	1173	0	1	0	0	1	0	14	2	60	4	37	28	12	1	33	13	5	1	2	0	18	3	8	0	12	0	0	0	2	0	67	1	44	0	5	0	12	0	0	0	1	2	3	0	14	0	0	0	3	0	3	0	0	7
PVP01_0006900	PIR protein	4	1412	0	0	0	1	0	0	1	0	12	2	0	104	1	0	0	0	1	0	2	0	0	1	0	0	9	0	0	0	0	0	66	0	0	0	65	0	3	0	0	0	7	0	0	0	33	0	0	0	0	0	0	0	13	0
PVP01_0006940	PIR protein	2	1309	2	6	3	0	21	10	180	9	356	53	142	11	142	13	679	291	8	2	4	0	26	25	32	4	53	0	6	1	6	0	80	18	284	3	50	1	82	7	0	0	0	0	16	0	3	0	1	0	35	0	15	1	43	0
PVP01_0006950	PIR protein	1	170	2	4	36	5	1	11	60	2	64	4	10	55	53	5	118	64	2	0	5	0	24	8	3	2	8	4	1	1	6	0	73	4	64	0	4	7	55	1	0	0	2	0	7	0	29	0	4	0	0	0	3	0	15	0
PVP01_0006960	PIR protein	3	1104	0	0	3	6	0	2	7	0	9	3	16	9	20	2	5	3	0	0	0	0	7	0	0	0	3	0	0	0	0	0	3	0	9	0	0	0	45	0	0	0	0	0	1	0	11	1	4	0	0	0	0	0	0	0
PVP01_0011050	PIR protein	1	224	5	11	71	14	25	13	211	6	406	35	295	444	246	21	280	69	19	0	5	0	107	40	21	8	67	13	10	2	7	0	207	8	384	2	41	17	352	11	1	0	6	1	30	0	220	3	15	3	11	0	33	0	71	2
PVP01_0006970	PIR protein	3	1161	0	0	19	2	1	2	33	0	55	2	26	84	22	3	3	2	2	0	0	0	16	7	1	0	10	0	0	0	0	0	14	3	28	0	8	0	31	0	0	0	4	0	1	1	11	0	5	2	1	0	2	0	0	0
PVP01_0006980	PIR protein	2	1207	9	20	135	9	12	0	136	2	155	10	125	136	112	14	179	37	15	0	5	0	69	15	17	0	29	5	0	1	3	0	338	34	247	3	8	4	213	6	0	1	6	1	9	0	174	0	5	1	3	0	21	0	56	8
PVP01_0006990	PIR protein	3	1416	3	4	14	1	6	1	43	0	26	5	43	58	125	5	25	3	12	0	0	0	28	0	0	3	16	0	5	0	0	0	8	0	144	0	1	0	89	0	0	0	0	0	2	0	32	1	2	0	0	0	4	0	10	0
PVP01_0007040	PIR protein	3	855	0	0	0	0	0	0	50	0	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0
PVP01_0007090	PIR protein	2	884	0	2	14	2	26	11	2	0	447	44	12	20	53	14	6	3	4	0	0	0	44	6	1	1	20	2	1	0	0	0	79	0	48	0	7	1	60	6	0	0	0	0	2	0	8	0	4	0	0	0	0	0	18	0
PVP01_0007110	PIR protein	3	1221	0	0	2	4	2	2	24	0	3	0	13	116	23	8	0	0	2	0	0	0	1	2	0	0	5	0	0	0	0	0	20	5	16	0	19	0	1	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	1	0
PVP01_0007120	PIR protein%2C pseudogene	2	580	4	4	37	10	8	6	87	1	100	8	36	98	90	1	28	3	1	0	4	0	20	5	21	0	19	3	0	1	1	0	34	4	80	1	2	0	46	0	3	0	2	2	8	0	24	0	5	0	2	0	8	0	22	0
PVP01_0007130	PIR protein	2	646	0	0	0	0	0	0	2	0	5	5	0	20	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	6	0	11	0	4	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	14	0
PVP01_0007140	PIR protein	3	924	0	0	0	0	0	3	11	1	3	2	10	18	3	1	0	0	0	0	0	0	1	0	5	0	2	0	0	4	0	0	1	0	2	0	0	0	9	0	1	0	0	0	3	0	14	0	5	0	0	0	0	0	3	0
PVP01_0007150	PIR protein	3	1215	0	1	23	3	3	4	36	0	145	5	52	119	8	5	48	12	2	0	2	0	23	7	5	3	10	8	0	0	17	5	29	0	82	2	5	5	164	1	0	0	0	0	8	0	5	0	2	0	3	0	3	0	3	0
PVP01_0007160	PIR protein	3	1329	0	0	10	7	6	4	47	0	303	9	122	194	61	11	464	123	8	0	0	0	41	10	2	1	10	1	0	1	8	0	17	2	241	0	8	1	54	0	0	0	14	0	7	0	12	0	10	4	1	0	10	2	27	12
PVP01_0007170	PIR protein	3	1083	3	2	44	7	0	3	39	0	14	2	60	106	23	4	102	22	3	0	7	0	63	17	0	0	5	0	1	0	4	0	107	7	30	2	6	0	18	0	0	0	7	0	0	0	33	4	3	0	0	0	3	2	102	5
PVP01_0007180	PIR protein	3	957	0	0	5	8	2	0	15	2	20	0	10	4	1	0	27	12	0	0	7	0	10	1	0	0	3	0	0	0	8	0	23	8	17	0	2	0	3	0	0	0	2	0	4	0	0	0	2	0	0	0	3	2	31	0
PVP01_0007230	PIR protein	2	1525	13	25	146	66	61	32	362	5	1291	148	760	805	302	41	778	276	7	1	30	5	582	83	71	15	63	3	16	4	75	2	1070	108	473	4	43	20	76	0	0	2	4	0	66	0	178	13	35	1	12	0	89	9	127	8
PVP01_0007300	PIR protein	5	1327	0	2	6	6	55	48	254	2	1131	126	122	15	348	27	956	184	11	2	4	0	210	19	21	15	96	5	4	2	2	0	451	41	141	1	41	0	182	4	4	0	1	0	18	0	224	21	82	7	9	0	30	0	94	1
PVP01_0007310	hypothetical protein	1	1292	2	4	28	10	68	14	29	3	156	11	31	74	64	170	72	32	12	1	0	0	398	218	12	4	25	0	10	0	10	0	141	22	87	0	0	2	15	0	2	0	0	0	5	0	71	7	4	0	2	0	0	6	10	0
PVP01_0007320	PIR protein	2	832	0	0	29	3	0	0	7	0	7	1	7	2	6	0	188	68	7	0	0	0	3	0	0	0	4	0	0	0	6	0	29	0	1	0	4	0	12	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0
PVP01_0007330	PIR protein	3	864	0	0	112	6	1	0	14	0	102	6	88	3	30	0	31	26	18	0	0	0	14	0	6	0	18	1	0	0	9	0	41	2	1	0	14	0	278	3	0	0	2	0	2	0	0	0	3	0	0	0	0	0	49	2
PVP01_0007340	PIR protein%2C pseudogene	3	1675	0	10	732	282	64	21	844	35	2816	265	380	1172	913	77	2811	830	21	4	1	6	235	92	50	11	136	16	24	2	46	0	1329	162	637	2	11	6	757	16	0	0	25	7	52	0	34	0	47	6	10	0	30	0	381	19
PVP01_0007350	PIR protein	3	1095	0	0	4	1	2	2	1	0	29	5	16	27	5	25	34	9	0	0	2	0	1	23	0	0	1	0	0	0	0	0	7	0	5	0	0	0	50	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0
PVP01_0007360	Plasmodium exported protein%2C unknown function	2	751	0	0	46	1	4	3	322	5	1	0	0	30	133	5	22	0	24	0	0	0	6	3	3	0	58	1	0	0	0	0	4	0	0	0	16	0	4	0	0	0	0	0	12	0	4	0	0	0	0	0	2	0	0	0
PVP01_0007370	Plasmodium exported protein%2C unknown function	2	739	0	0	33	5	0	2	48	0	10	0	0	0	12	0	20	8	22	0	0	0	2	1	0	0	10	6	5	0	0	0	16	1	16	0	8	0	19	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	5	0
PVP01_0007380	Plasmodium exported protein%2C unknown function	2	754	0	0	126	0	0	0	159	0	15	0	0	0	30	2	5	2	14	0	0	0	2	0	0	0	47	0	0	0	0	0	29	0	14	3	14	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	6	0	0	0
PVP01_0007480	Plasmodium exported protein%2C unknown function	2	790	0	0	0	0	0	0	1	0	12	0	0	11	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	9	2	4	0	6	1	92	1	0	0	5	0	2	0	4	0	0	0	0	0	1	0	0	0
PVP01_0007490	Plasmodium exported protein%2C unknown function	2	460	0	0	0	1	0	0	0	0	62	3	0	81	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVP01_0007660	PIR protein	3	1356	8	5	220	129	42	27	307	3	394	24	625	178	364	12	391	124	15	1	30	2	335	33	44	0	196	8	4	1	131	2	563	47	378	7	247	10	207	2	2	1	56	1	129	0	16	0	7	0	16	0	21	0	49	0
PVP01_0007670	Plasmodium exported protein%2C unknown function	2	835	0	0	3	62	1	0	39	0	140	4	104	34	214	7	446	35	9	0	0	2	1	0	62	0	11	0	0	0	0	0	19	0	7	0	33	1	4	0	0	0	15	4	24	0	0	0	0	0	0	0	0	0	0	0
PVP01_0007680	Plasmodium exported protein%2C unknown function	2	796	0	2	151	0	0	0	384	0	42	1	196	40	73	1	14	0	9	0	9	0	12	3	3	0	7	0	0	0	1	0	117	4	11	0	15	0	15	0	0	0	8	0	1	0	1	0	3	0	0	0	0	0	0	0
PVP01_0007690	Plasmodium exported protein%2C unknown function	3	834	4	11	33	18	185	166	137	1	2274	432	144	113	52	24	93	164	3	4	0	8	76	23	56	1	80	13	37	23	20	0	146	33	106	7	126	15	733	56	10	0	41	8	70	10	34	1	222	21	47	0	10	0	335	36
PVP01_0001600	PIR protein	3	1263	2	5	32	14	59	105	318	18	170	15	47	53	221	11	102	42	8	0	2	6	188	53	11	0	34	3	22	13	3	0	216	41	459	1	130	8	122	8	0	0	31	4	11	0	8	0	102	17	4	0	60	0	271	10
PVP01_0001610	Plasmodium exported protein%2C unknown function	2	760	0	0	229	56	9	5	72	0	6	0	212	1440	169	5	68	28	72	2	0	0	12	0	0	2	25	2	0	0	21	0	30	0	54	0	3	0	462	1	0	0	10	0	8	0	3	0	17	0	0	0	7	0	73	0
PVP01_0001640	PIR protein	2	1024	2	8	49	7	12	7	88	5	56	3	25	124	95	9	143	37	2	0	11	0	11	4	44	8	21	1	3	0	9	1	99	8	55	0	26	0	94	6	0	0	8	1	4	0	198	2	2	0	0	0	10	0	61	0
PVP01_0001650	PIR protein	3	1041	0	0	12	0	0	0	3	0	26	0	0	0	6	0	22	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	4	0	0	0	5	0	2	0	13	0	0	0	0	0	0	0	0	0
PVP01_0001660	PIR protein	3	1365	0	0	35	0	1	0	13	0	77	10	19	40	40	4	41	9	35	2	4	2	3	1	0	0	1	0	7	0	9	0	105	11	4	0	1	0	94	1	0	0	0	0	4	0	133	6	1	0	4	0	1	0	0	0
PVP01_0001670	PIR protein%2C pseudogene	3	1089	0	1	7	5	12	7	53	2	189	11	318	141	60	8	30	18	9	0	7	0	36	6	2	0	30	0	7	2	34	2	525	24	12	0	84	4	112	0	0	0	3	1	20	0	40	0	1	0	3	0	13	0	48	0
PVP01_0001680	PIR protein	4	833	0	0	12	0	0	0	50	3	14	0	67	11	4	3	1	0	0	0	0	0	4	8	33	0	11	0	0	0	2	0	52	3	20	0	0	0	232	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	14	0
PVP01_0001690	PIR protein	3	822	0	0	5	2	6	15	29	2	68	3	16	34	48	8	4	0	1	0	0	0	10	2	16	1	61	1	0	0	3	0	183	4	235	0	60	2	75	3	3	0	1	0	4	0	155	0	3	1	0	0	2	0	4	0
PVP01_0001700	PIR protein	3	1023	0	0	8	1	8	9	26	1	22	1	4	0	64	9	3	2	0	0	1	2	4	0	8	1	6	0	2	0	4	2	13	1	11	0	1	0	106	1	0	0	1	0	0	0	5	0	0	0	0	0	8	0	7	0
PVP01_0001710	PIR protein	3	876	0	0	0	0	0	0	3	0	0	0	11	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
PVP01_0001800	PIR protein	2	1447	2	6	19	5	12	32	28	0	1288	117	146	29	29	7	93	48	1	0	0	0	19	3	7	0	14	1	0	0	0	3	201	13	26	2	15	0	28	0	12	0	50	6	116	0	3	0	8	1	9	0	2	0	9	0
PVP01_0001810	PIR protein	3	1350	0	1	9	0	5	1	17	0	47	0	16	294	19	3	10	5	1	0	0	0	12	3	0	0	1	0	0	0	0	0	4	1	41	0	0	0	4	0	0	0	5	2	2	0	4	0	0	0	0	0	1	0	15	0
PVP01_0001820	PIR protein	3	1104	0	3	28	14	6	7	138	1	216	9	99	402	58	15	108	40	4	0	6	0	41	9	10	0	32	6	5	6	29	0	71	6	36	0	7	5	68	0	0	0	9	2	7	0	12	1	7	3	2	0	6	0	70	4
PVP01_0001830	PIR protein	3	930	0	0	37	14	10	7	134	3	8	2	149	27	189	11	6	2	0	0	9	0	7	2	13	1	83	3	5	0	0	0	202	7	48	0	7	0	109	0	0	0	10	3	1	0	20	0	7	0	2	0	2	0	2	0
PVP01_0001840	PIR protein	3	993	0	1	1	3	9	6	20	0	21	3	21	14	25	0	8	1	2	0	0	0	6	9	4	6	23	4	0	3	0	0	59	8	101	0	18	4	108	6	4	0	1	0	1	0	17	0	3	0	0	0	3	0	103	2
PVP01_0001850	PIR protein	3	1029	0	0	14	1	4	5	56	2	5	0	9	3	63	12	9	3	0	0	0	0	2	2	5	0	11	0	1	0	12	2	3	2	8	0	2	0	93	2	0	0	0	0	3	0	3	0	0	0	0	0	11	0	9	0
PVP01_0001860	PIR protein	3	903	0	1	31	19	1	3	93	0	72	1	0	60	8	1	29	20	8	0	0	0	10	0	2	2	7	0	0	0	0	0	59	1	32	0	28	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
PVP01_0001910	PIR protein	2	1594	4	11	230	41	222	126	507	18	76	5	31	139	1210	91	56	40	27	5	4	0	458	69	2	1	136	19	9	6	12	0	345	67	2219	12	83	19	78	5	6	0	28	11	41	0	10	0	180	36	8	0	46	1	836	61
PVP01_0001920	PIR protein	3	642	3	1	4	0	27	7	77	1	664	62	180	100	83	12	34	9	29	1	6	0	38	11	5	0	75	3	6	0	7	0	120	19	46	0	16	8	577	12	1	0	8	0	4	0	16	0	11	0	0	0	5	0	40	0
PVP01_0001930	PIR protein%2C pseudogene	4	890	1	0	23	1	0	2	28	0	18	0	15	70	28	5	25	7	1	0	0	0	2	2	1	0	14	3	0	0	2	0	127	2	11	0	21	0	81	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	10	0
PVP01_0001940	PIR protein	3	1116	0	4	26	15	10	7	55	0	37	3	38	69	58	9	67	16	5	0	3	0	18	3	0	0	18	1	1	0	0	0	111	7	29	1	5	4	247	4	0	0	2	0	4	0	5	0	3	0	0	0	1	0	10	0
PVP01_0001950	PIR protein	3	1083	0	3	1	0	7	6	12	2	7	0	2	17	19	9	16	3	1	0	0	0	12	3	0	1	21	0	0	0	0	0	37	5	25	0	0	0	22	3	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0
PVP01_0001960	PIR protein	3	1161	0	0	54	0	10	6	0	0	0	0	1	852	132	15	483	119	0	0	0	0	7	0	0	0	73	2	0	0	0	0	52	17	320	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0
PVP01_0001970	PIR protein%2C pseudogene	3	999	1	3	12	5	0	0	9	0	0	0	2	213	10	1	35	37	2	0	0	0	4	1	6	0	10	0	0	0	1	0	40	1	30	0	5	1	159	2	0	0	0	0	0	0	1	0	0	0	0	0	16	0	2	0
PVP01_0001980	PIR protein	3	1140	0	0	6	0	5	1	38	0	22	0	25	10	19	1	37	8	0	0	0	0	6	0	0	0	2	3	0	0	2	0	16	6	102	2	3	1	27	0	0	0	1	0	2	0	1	3	2	0	0	0	0	0	7	2
PVP01_0001990	PIR protein	4	1757	3	9	15	1	6	2	47	0	45	3	48	502	44	13	10	7	8	0	0	2	20	12	0	0	4	0	0	0	3	0	9	5	65	3	2	4	159	1	0	0	4	4	2	0	0	0	2	2	0	0	0	0	0	0
PVP01_0002000	PIR protein	3	1311	0	0	4	3	1	1	161	3	401	28	86	331	57	12	30	10	7	0	2	0	14	4	5	2	13	4	0	0	23	0	34	8	91	2	4	2	449	16	2	0	9	0	9	0	66	8	5	0	7	0	3	0	4	0
PVP01_0002010	PIR protein	3	1089	1	0	15	0	3	0	51	1	37	1	123	11	15	1	74	21	0	0	4	0	22	1	1	1	4	3	2	0	4	0	44	4	6	0	3	0	308	4	0	0	2	0	5	0	18	0	0	0	0	0	0	0	2	0
PVP01_0002020	PIR protein	3	951	0	0	3	12	0	1	55	0	50	2	20	55	23	5	30	11	2	0	0	0	8	3	3	1	34	0	2	0	2	0	96	2	5	0	15	0	10	0	0	0	0	1	0	0	11	0	3	0	0	0	1	0	7	0
